File Name,EUI,Floor Area,Common Area,Hours,Days,Calc Hours,Input Hours,Office,Shopping,BOH,Restaurant,Car Park,Others,Occupation Date,Audit Year,Number of Floors,Facade,Occupation Density,# Chillers,Chiller Capacity,Chiller COP,#AC Units,AC Capacity,LPD,Total Lighting Power (kW), Electricty Consumption last year ,Electricty Consumption 2 years ago,Electricy Consumption 3 years ago,Non-E 1,Non-E 2,Non-E 3,EUI 2 years ago,EUI 3 years ago,AC Last year,Lighting Last year,Lift Last year,Others Last year,Total,Central BS to Units,CWP,"Condenser Water Pumps
(W/l/s)",Heat Rejection Fan Performance,AC Fan Performance,Central Mechanical Fan Performance (W per L/s),Rated Lift Power (kW),Pumps (kW),Setpoint,Centralized,Central air-conditioning ,Cooling (for heat rejection),AHU,FCU,Unitary AC,Batch,Data Centre,Owner/Tenant,
1017,318.23,3081.30,744.44,8.21,7,57.50,57.50,0.71,0.05,0.24,,,,1990,,23,Non-curtain wall,,2,310,2.18,,,6.02,6.26,,,,,,,325.92,338.14,602485.20,180018.00,21560.40,176500.80,980564.40,0.67,,,,,0.17,22.00,30.48,24,1.00,1.0,A,0,1,0,10,0,,
1018,477.79,6391.00,1725.57,12.00,7,84.00,84.00,0.53,0.30,0.17,,,,1990,,17,Non-curtain wall,,6,1138,2.69,,,2.58,4.43,,,,,,,481.55,475.69,2362492.00,126800.00,548923.00,15334.00,3053549.00,0.57,,,,,,,9.00,,1.00,1.0,A,0,0,0,10,0,,
1019,287.94,3238.01,744.09,7.43,7,52.00,52.00,0.93,0.02,0.05,,,,1991,,15,Curtain wall,13,1,461.41,2.76,,,9.57,7.12,,,,,,,294.01,285.92,722859.59,115007.49,77263.20,17163.72,932294.00,0.75,696.20,,,0.29,0.16,16.80,15.50,23,1.00,1.0,A,0,1,0,10,0,,
1020,467.97,173000.00,69200.00,13.09,7,91.62,91.62,0.63,,0.13,,0.24,,1992,,78,Curtain wall,10,24,22145,4.25,,,6.18,460.99,,,,,,,475.85,503.16,53376334.89,22344711.71,5068039.69,234781.39,81023867.68,1.00,653.52,398.23,80.95,12.17,1.08,1924.50,370.20,24.5,1.00,0.5,W / A,1,1,0,10,0,,
1021,392.39,25015.00,1343.31,8.36,7,58.50,58.40,0.62,0.03,0.24,0.03,0.08,,1990,,30,Curtain wall,,3,3633,2.96,,,2.69,23.02,,,,,,,438.42,440.85,5784329.83,498865.74,3032286.47,500245.55,9815727.59,0.00,518.13,,,1.02,0.74,350.30,44.00,25,1.00,1.0,A,0,1,0,10,0,,
1022,316.04,47587.00,15703.71,11.50,7,80.50,80.50,0.72,,0.13,,0.14,,1991,,38,Curtain wall,,4,4922.4,9.18,,,4.12,64.62,,,,,,,316.43,315.82,12026572.00,1297391.00,1439831.00,275743.00,15039537.00,0.54,750.00,291.55,9.75,143.97,2.33,397.00,67.00,,1,1.0,FW,1,1,0,10,0,,
1023,489.30,14740.55,4842.27,12.00,7,84.00,84.00,0.66,0.03,0.12,0.08,0.11,,1991,,27,Curtain wall,8,4,2970,2.97,,,6.20,30.03,,,,,,,482.89,519.35,5419380.14,574943.85,820155.64,398027.57,7212507.20,0.58,517.24,,,1.29,0.19,130.50,24.20,24.6,1.00,1.0,A,0,1,0,10,0,,
1024,493.47,31022.00,9927.04,12.57,7,88.00,88.00,0.74,0.04,0.08,,0.15,,1991,,27,Curtain wall,,5,"4,922.00",,,,3.99,39.33,,,,,,,540.32,567.55,12988047.00,823204.00,1378172.00,109023.00,15298446.00,0.58,,,,,0.50,301.00,32.00,,1,1.0,A,1,0,0,10,0,,
1025,273.76,9492.03,2755.54,7.14,7,50.00,50.00,0.78,0.04,0.18,,,,1991,,24,Non-curtain wall,5,4,,,,,6.80,18.91,,,,,,,282.96,284.43,1842210.00,517586.40,30837.60,207882.00,2598516.00,0.78,,,,0.37,0.22,48.00,32.00,24,1,1.0,A,0,1,0,10,0,,
1026,452.52,34880.07,13847.39,8.43,7,59.00,59.00,0.71,0.05,0.09,,0.15,,1994,,20,Curtain wall,,5,"5,385.00",2.63,,,8.04,98.60,,,,,,,492.85,484.64,12483466.00,2269648.09,410230.80,620461.23,15783806.12,0.54,479.30,,,1.95,0.93,318.00,134.60,24,1,0.0,A,0,1,0,10,0,,
1027,366.06,6720.50,2376.37,14.29,7,100.00,90.00,0.81,,0.19,,,,1992,,24,Curtain wall,,2,"1,014.00",2.74,,,4.60,10.97,,,,,,,391.78,444.85,1754859.60,222951.60,324370.80,157914.00,2460096.00,0.71,512.53,,,0.50,0.13,45.00,29.25,24,1,1.0,A,0,1,0,10,0,,
1028,287.38,59890.00,20961.50,11.17,6,67.00,67.00,0.66,0.04,0.09,0.05,0.17,,1992,,22,Non-curtain wall,,7,"8,436.00",,,,2.54,53.84,,,,,,,294.08,300.73,12252240.00,670872.00,2466716.00,2235670.00,17625498.00,1.00,448.88,,,1.23,1.02,235.00,44.00,25.5,1.00,1.0,A,1,1,0,10,0,,
1029,468.35,51578.00,7948.17,10.00,6,60.00,60.00,0.89,,0.11,,,,1992,,16,Curtain wall,,10,"10,235.00",2.61,,,1.07,55.38,,,,,,,487.27,481.97,16184639.00,966247.00,6763730.00,241562.00,24156178.00,0.64,,,,1.57,0.71,632.20,56.26,23,1,1.0,A,1,1,0,10,0,,
1030,297.23,4791.00,1197.75,14.00,7,98.00,98.00,0.59,0.07,0.20,0.14,,,1992,,25,Curtain wall,,2,382.00,2.39,,,8.65,11.49,,,,,,,280.35,270.27,1107671.00,178604.00,100254.00,37505.00,1424034.00,0.75,440.00,,,2.20,0.10,45.00,20.40,26,1.00,0.5,A,0,1,0,10,0,,
1031,417.17,3437.44,899.92,16.00,7,112.00,112.00,0.57,0.28,0.15,,,,1992,,18,Curtain wall,,2,648.00,2.97,,,8.55,7.69,,,,,,,475.96,480.41,1022307.52,226751.62,106142.40,78786.46,1433988.00,0.64,493.42,,,37.57,0.26,27.00,19.00,,1.00,1.0,A,0,0,0,10,0,,
1032,340.36,9852.69,3056.30,15.43,7,108.00,108.00,0.63,0.07,0.15,,0.14,0.01,1992,,38,Curtain wall,,2,"1,240.00",3.33,,,5.73,17.52,,,,,,,332.50,326.79,2389334.29,420278.98,333030.28,210838.45,3353482.00,0.67,582.61,,82.67,0.44,0.14,92.00,56.00,,1.00,0.5,A,0,1,0,10,0,,
1033,271.82,23810.41,7666.95,13.80,7,96.60,69.00,0.73,0.05,0.06,,0.16,,1992,,34,Curtain wall,,3,"2,544.00",2.90,,,2.89,21.75,,,,,,,282.51,330.70,4980581.64,611534.30,646488.00,233562.46,6472166.40,0.70,1930.83,,,0.98,0.55,123.00,40.00,23.5,1.00,0.5,A,0,1,0,10,0,,
1034,410.46,7829.00,4619.11,9.17,6,55.00,55.00,0.59,0.01,0.12,,0.28,,1992,,33,Curtain wall,,2,"1,005.72",3.02,,,3.30,25.81,,,,,,,437.54,446.70,2630767.53,483837.83,70956.00,27942.64,3213504.00,1.00,623.44,,,0.51,0.22,18.00,4.30,25.5,1.00,0.5,A,0,1,0,10,0,,
1035,438.82,19643.30,6323.18,12.00,6,72.00,72.00,0.73,,0.16,,0.11,,1993,,29,Curtain wall,,4,"3,779.00",3.32,,,3.69,23.36,,,,,,,454.95,414.99,6741246.73,519725.31,1010880.00,378710.62,8650562.66,0.68,492.83,,41.63,0.18,0.14,260.00,58.00,,1.00,1.0,A,1,0,0,10,0,,
1036,272.37,21481.30,1195.52,7.43,7,51.99,51.99,1.00,,,,,,1993,,21,Curtain wall,,6,"3,374.40",3.09,,,4.35,19.47,,,,,,,274.46,260.45,3276449.68,468064.24,1404192.72,702096.36,5850803.00,1.00,2352.94,,,15.43,0.06,40.00,20.10,23.4,1.00,0.5,A,0,1,1,10,0,,
1037,404.57,9736.47,2405.88,16.00,7,112.00,112.00,0.52,0.06,0.16,0.26,,,1993,,26,Curtain wall,,3,840.00,3.27,,,7.59,18.25,,,,,,,394.16,395.58,1987041.14,350736.34,722692.64,878637.88,3939108.00,0.50,410.75,,84.00,1.00,1.25,112.50,26.86,,1.00,1,A,1,0,0,10,0,,
1038,516.26,18383.77,4279.74,15.00,7,105.00,105.00,0.70,0.03,0.09,0.08,0.09,0.01,1993,,30,Curtain wall,,3,"2,879.70",2.60,,,7.72,33.06,,,,,,,520.25,519.45,6866028.33,523834.74,1302000.11,798960.82,9490824.00,0.56,828.36,,42.08,61.51,0.11,121.40,48.72,23,1,1.0,A,0,1,0,10,0,,
1039,534.36,3906.50,1411.03,9.00,6,54.00,54.00,0.58,0.04,0.26,0.13,,,1993,,21,Curtain wall,,2,898.00,2.87,,,15.60,16.80,,,,,,,569.61,428.58,1502953.20,313959.60,78840.00,191707.20,2087460.00,0.65,714.29,,,,,30.00,13.00,,1,1.0,A,0,1,0,10,0,,
1040,520.21,3480.17,1783.94,12.00,7,84.00,84.00,0.58,0.26,0.16,,,,1993,,20,Curtain wall,,4,844.08,3.47,,,13.45,23.99,,,,,,,319.46,319.52,1285406.99,212030.75,169718.44,143271.30,1810427.48,0.43,297.30,,60.29,0.11,0.98,43.00,193.40,,1.00,1.0,A,0,1,0,10,0,,
1042,357.00,33348.00,13005.72,9.00,7,63.00,63.00,0.56,0.02,0.37,,0.05,,1993,,24,Curtain wall,,4,"4,664.00",3.03,,,5.80,75.41,,,,,,,368.00,369.00,9344309.00,1846712.00,342360.00,379479.00,11912860.00,0.48,568.00,0.00,,,,130.00,35.90,23,1.00,1.0,A,0,1,0,10,0,,
1043,276.07,7675.75,1593.49,14.17,6,85.00,85.00,0.86,,0.11,,,,1993,,24,Non-curtain wall,,3,351.70,2.39,,,8.58,12.82,,,,,,,275.27,267.70,1749139.41,176676.14,139698.48,53553.97,2119068.00,0.80,1743.51,,,1.99,,52.50,17.50,24,1.00,1.0,A,0,1,0,10,0,,
1044,354.20,92426.22,21304.24,9.17,6,55.00,55.00,0.58,0.02,0.07,0.01,0.08,0.24,1993,,39,Non-curtain wall,25,4,"8,792.50",5.52,,,5.84,101.04,,,,,,,414.21,448.64,25452761.40,2693296.80,2735717.33,1855796.47,32737572.00,0.54,679.26,312.08,95.66,2.47,1.02,623.80,127.80,23,1.00,0.5,FW,1,0,0,10,0,,
1045,535.77,18881.93,4407.04,11.14,7,78.00,78.00,0.79,0.10,0.11,,,0.00,1994,,29,Curtain wall,12,5,"15,485.00",2.96,,,9.21,40.59,,,,,,,530.18,523.64,8361203.81,737705.40,558230.40,459301.46,10116441.07,0.70,458.33,,23.82,1.15,0.79,142.00,42.24,25.5,1.00,1.0,A,0,1,0,10,0,,
1046,465.34,6670.00,2201.10,9.17,6,55.00,55.00,0.75,0.15,0.10,,,,1994,,26,Curtain wall,,3,"2,257.50",2.58,,,2.03,13.52,,,,,,,464.83,457.23,2659632.86,182562.93,241637.67,20014.45,3103847.91,1.00,625.00,,,0.27,0.08,56.80,11.20,,1.00,0.5,A,0,1,0,10,0,,
1047,290.46,24167.00,11948.16,12.00,7,84.00,84.00,0.49,,,,,,1995,,9,Curtain wall,,2,"1,079.00",3.43,,,5055.16,122168.00,,,,,,,296.40,327.80,4732849.80,439806.60,1459395.09,387412.13,7019463.62,1.00,638.30,,,12.94,,98.50,,,,,,,,,10,0,,
1048,513.29,13867.00,1941.38,12.00,7,84.00,84.00,0.71,0.14,0.05,0.07,0.02,,1994,,27,Curtain wall,,3,"2,868.60",3.14,,,15.67,30.51,,,,,,,518.94,479.20,6183840.00,548524.00,362718.00,22765.00,7117847.00,0.75,801.02,,,0.38,,92.40,23.20,,1.00,1.0,A,1,1,0,10,0,,
1049,535.18,5367.00,1449.09,9.00,7,63.00,63.00,0.82,0.05,0.13,,,,1994,,24,Non-curtain wall,,2,"1,400.00",2.76,,,1.72,9.24,,,,,,,561.09,565.99,2641099.54,177145.81,39420.00,14659.47,2872324.82,1.00,428.57,,,0.34,0.15,30.00,12.00,,1,0.5,A,0,1,0,10,0,,
1050,355.18,2765.30,584.03,15.00,7,105.00,105.00,0.81,0.05,0.14,,,,1994,,28,Curtain wall,,2,560.00,3.11,,,9.52,5.56,,,,,,,390.61,362.55,636913.19,92279.30,160392.96,92588.95,982174.40,0.58,275.00,,56.00,0.35,0.20,36.00,11.90,25.5,1,1.0,A,0,1,0,10,0,,
1051,592.69,6906.45,1938.64,13.00,7,90.99,82.50,0.45,0.23,0.15,0.16,,0.00,1995,,21,Curtain wall,,3,"1,894.95",2.96,,,5.22,10.12,,,,,,,550.98,567.15,3496331.88,153564.82,294451.20,149061.84,4093409.74,0.68,641.03,,84.67,0.74,0.16,71.00,78.20,,1,1.0,A,1,1,0,10,0,,
1052,391.63,9942.60,3570.39,11.00,6,66.00,66.00,0.60,,0.30,,0.11,,1995,,32,Curtain wall,,3,"2,121.00",3.33,,,4.27,15.24,,,,,,,429.93,413.52,2762953.97,233565.17,630115.20,283006.18,3909640.52,0.63,375.00,,31.42,0.36,0.11,150.00,137.50,25.5,1.00,1.0,A,0,1,0,10,0,,
1053,388.83,11681.80,2200.85,9.67,6,58.00,58.00,0.53,0.01,0.46,,,0.00,1995,,27,Curtain wall,,4,"1,961.08",3.19,,,7.16,15.75,,,,,,,359.22,347.88,3339546.95,330706.70,367848.00,270477.55,4308579.20,0.66,375.00,,29.89,0.49,0.11,75.00,29.10,25.5,1.00,1.0,A,1,1,0,10,0,,
1054,530.25,8245.00,2638.40,8.98,7,62.85,53.50,0.66,0.17,0.17,,,,1995,,26,Curtain wall,,3,"1,849.00",2.87,,,2.24,18.47,,,,,,,491.57,442.98,3915277.41,362193.00,70956.00,23448.92,4371875.33,1.00,528.57,600.00,22.27,0.71,0.34,54.00,18.00,23,1.00,0.5,A / FW,0,1,0,10,0,,
1055,554.11,9165.00,1906.32,7.00,7,49.00,49.00,0.60,0.24,0.17,,,,1995,,25,Curtain wall,,5,"2,155.00",4.84,,,10.83,20.62,,,,,,,541.09,555.03,3868004.00,356300.00,799569.00,54503.00,5078376.00,0.60,,,,,,56.00,14.00,,1.00,1.0,FW,0,1,0,10,0,,
1056,261.97,63494.00,26032.54,11.00,6,66.00,66.00,0.72,,0.07,,0.20,,,,29,Curtain wall,,5,489.30,,,,3.99,103.14,,,,,,,255.12,260.09,13221373.00,1753116.00,1577997.00,80723.00,16633209.00,0.47,624.29,,,,1.17,371.00,69.00,,1.00,1.0,A,0,1,0,10,0,,
1057,433.73,9001.00,3600.40,8.64,7,60.50,60.50,0.78,,0.18,,0.05,,1996,,32,Curtain wall,,2,"1,394.94",3.61,,,4.94,17.97,,,,,,,472.36,551.69,2999839.00,293399.00,576778.00,33968.00,3903984.00,0.46,,,,1.56,,153.00,15.40,,1,1,A,1,0,0,10,0,,
1058,423.27,12898.50,4824.04,15.00,7,105.00,105.00,0.74,,0.12,,0.14,,1988,,29,Non-curtain wall,,4,"1,668.00",3.23,,,9.39,45.28,,,,,,,423.62,384.35,3552465.33,1155595.90,404323.92,347166.86,5459552.01,0.55,258.95,,27.80,0.30,3.55,88.00,22.00,25.5,1,1,A,0,1,0,10,0,,
1059,343.22,9742.00,2961.57,9.17,6,55.00,55.00,0.71,0.07,0.13,,0.09,,1996,,33,Non-curtain wall,12,2,738.57,2.89,,,5.80,17.18,,,,,,,365.17,302.63,660150.00,90513.00,142278.00,35855.00,928796.00,0.29,478.72,,,1.58,0.34,100.00,42.90,23,1.00,0.5,A,0,1,0,10,0,,
1060,446.98,3231.39,486.00,12.00,7,84.00,84.00,0.49,0.36,0.13,,,0.01,1996,,3,Non-curtain wall,,2,299.60,2.76,,,5.25,2.55,,,,,,,456.64,433.86,1327011.12,44651.93,43494.69,29207.86,1444365.60,0.92,625.00,,28.99,,0.25,13.00,,,1.00,1.0,A,0,1,0,10,0,,
1061,533.61,7194.68,2244.74,8.75,6,52.50,52.50,0.57,0.04,0.14,0.13,0.12,,1996,,23,Curtain wall,266,2,706.90,2.75,,,4.94,11.10,,,,,,,559.85,518.66,3154731.40,290239.04,354736.61,99433.75,3899140.80,0.53,718.95,,,3.09,0.88,71.00,9.50,23,1.00,0.0,A,0,1,0,10,0,,
1062,421.93,27457.00,2523.30,18.00,5,90.00,90.00,0.61,0.07,0.19,,0.13,,1999,,31,Curtain wall,,7,"4,394.00",2.96,,,4.98,38.45,,,,,,,441.71,432.92,10327640.08,335356.30,915075.24,6980.38,11585052.00,0.00,726.96,365.85,247.00,2.48,0.43,92.50,6.80,24,1.00,1.0,A / FW,1,1,0,10,0,,
1063,288.36,47851.40,21274.73,9.50,7,66.50,66.50,0.69,0.02,0.15,0.01,0.13,,1997,,22,Non-curtain wall,,6,"6,658.70",3.04,,,4.43,94.16,,,,,,,282.10,269.31,10884743.00,1420407.00,977573.00,515552.00,13798275.00,0.78,489.74,,,0.82,0.15,314.00,70.00,26,1.00,0.5,A,0,1,0,10,0,,
1064,421.75,7298.00,1678.54,16.00,7,112.00,112.00,0.94,,0.06,,,,1905,,24,Curtain wall,,3,,2.55,,,13.14,21.86,,,,,,,428.13,,2254690.00,512312.00,241259.00,69642.00,3077903.00,0.57,,,,,,,17.10,,1.00,1,A,1,0,0,10,0,,
1065,400.39,7389.23,2549.28,15.00,6,90.00,90.00,0.53,0.16,0.23,0.08,,0.01,1997,,26,Non-curtain wall,38,2,808.91,1.81,,,6.28,16.01,,,,,,,377.97,362.05,2747371.90,191129.90,17940.48,2160.00,2958602.28,0.88,688.07,,,0.33,0.62,60.00,30.38,24.5,1.00,0.5,A,0,1,0,10,0,,
1066,225.29,4015.00,0.00,15.00,7,105.00,105.00,0.76,,0.25,,,,1988,,28,Curtain wall,11,2,87.90,2.60,,,9.39,16.25,,,,,,,227.52,211.67,423371.00,270551.00,167263.00,43362.00,904547.00,0.40,714.29,,,0.36,0.62,30.00,11.00,23,1,1,A,0,1,0,10,0,,
1067,301.27,16555.00,7118.65,10.58,6,63.50,63.50,0.60,0.00,0.20,0.02,0.18,,1997,,24,Curtain wall,,3,"2,215.80",3.17,,,5.18,32.40,,,,,,,292.66,278.11,3807872.00,358470.00,432930.00,388276.00,4987548.00,0.71,1153.85,,,0.39,0.21,175.50,48.40,24,1,1,A,0,1,0,10,0,,
1068,547.43,46899.65,25091.31,10.00,6,60.00,60.00,0.50,,,,,,1997,,27,Curtain wall,,1,"1,480.00",3.20,,,3.31,56.88,,,,,,,554.49,557.71,18005292.00,1558479.60,5949660.00,161094.00,25674525.60,1.00,925.00,,,847.68,2.61,296.00,,,1.00,0.5,A,1,1,0,10,0,,
1069,353.77,26733.10,9835.11,10.17,6,61.00,61.00,0.63,,0.24,,0.14,,1997,,31,Curtain wall,,4,"4,848.00",3.05,,,3.11,30.55,,,,,,,358.55,347.56,7958513.74,669216.82,505237.82,324323.61,9457291.99,0.69,559.44,,34.63,0.28,0.09,113.50,44.00,25.5,1,1,A,1,0,0,10,0,,
1070,401.68,67984.97,30457.27,7.86,7,55.00,55.00,0.61,0.03,0.17,,0.19,,1998,,44,Curtain wall,,14,"8,144.00",1.90,,,6.19,161.00,,,,,,,393.07,388.89,21135245.96,2804176.82,1963408.85,364633.17,26267464.80,0.45,886.21,,,1.00,2.95,339.80,41.00,24,1,0.5,A,1,1,0,10,0,,
1071,329.04,6761.40,2403.00,17.00,7,119.00,119.00,0.82,,0.15,,0.02,,1998,,28,Non-curtain wall,,2,780.00,2.91,,,9.37,22.53,,,,,,,357.69,350.97,1360889.55,499017.73,183783.60,181085.12,2224776.00,0.52,639.53,,65.00,0.34,0.30,66.00,29.75,25.5,1.00,1,A,0,1,0,10,0,,
1072,500.21,18921.40,7072.82,11.79,7,82.50,81.00,0.55,0.07,0.08,0.09,0.11,0.10,1998,,17,Curtain wall,,2,"2,356.00",3.12,,,8.21,58.09,,,,,,,522.52,537.86,6948619.20,1010361.60,1110013.20,395604.00,9464598.00,0.56,793.65,,,0.48,1.09,257.40,32.00,25,1.00,0.5,A,0,1,0,10,0,,
1073,358.81,9189.00,3767.49,24.00,7,168.00,168.00,0.71,,0.17,,0.12,,1998,,31,Curtain wall,,2,"1,422.00",0.95,,,4.34,39.90,,,,,,,365.85,,1935612.00,971710.00,379337.00,10437.00,3297096.00,0.35,,,,1.03,0.54,100.50,30.00,,1.00,1,A,0,1,0,10,1,,
1074,484.71,8523.80,3659.27,8.86,7,62.00,62.00,0.67,0.08,0.25,,,,1998,,26,Non-curtain wall,13,3,971.00,2.72,,,8.44,30.88,,,,,,,480.52,485.72,2850787.00,640393.00,541235.00,99161.00,4131576.00,0.93,1283.95,,,2.41,0.63,66.00,12.50,24,1.00,0,A,0,1,0,10,0,,
1075,511.12,8800.68,2071.68,20.00,7,140.00,140.00,0.80,0.07,0.13,,,,1994,,19,Curtain wall,,4,"1,831.80",2.89,,,5.70,11.82,,,,,,,541.90,538.05,3787944.76,269068.36,283046.40,158147.68,4498207.20,0.69,507.36,,41.26,0.68,0.16,54.00,16.00,,1.00,1,A,1,0,0,10,0,,
1076,842.29,2216.00,797.76,15.00,7,105.00,105.00,0.74,0.14,0.12,,,,2000,,22,Curtain wall,19,2,194.00,2.94,,,16.36,13.11,,,,,,,867.62,848.08,1313584.00,253191.00,227059.00,70964.00,1864798.00,0.64,441.50,,,0.40,,18.00,12.15,,1.00,1,A,0,1,0,10,0,,
1077,632.38,75310.10,12170.11,14.00,5,70.00,70.00,0.65,0.11,0.12,0.01,0.10,0.01,2002,,30,Curtain wall,17,10,"10,800.00",2.43,,,10.42,196.00,,,,,,,656.12,728.81,36149960.88,3784899.80,6428985.90,1260564.22,47624410.80,0.64,710.53,395.83,35.17,2.28,1.56,1077.80,150.00,23,1.00,0.5,A / FW,1,1,0,10,0,,
1078,378.33,22072.88,8663.61,10.17,6,61.00,61.00,0.71,,0.09,,0.20,,2004,,35,Curtain wall,,5,"3,619.00",2.88,,,4.11,35.62,,,,,,,373.43,358.08,5613495.98,1727406.11,300214.65,709647.38,8350764.12,0.56,482.46,,,0.70,0.97,180.00,30.55,23,1.00,0.5,A,1,1,1,10,0,,
1079,519.75,15960.00,0.00,10.08,6,60.50,60.50,0.67,0.04,0.23,0.06,,,2004,,33,Curtain wall,14,5,"3,623.00",5.07,,,15.87,87.27,,,,,,,531.62,542.59,5532869.00,1566031.00,828091.00,368165.00,8295156.00,0.70,513.60,371.43,131.82,1.10,0.67,305.80,62.20,23,1.00,1.0,A / FW,1,0,0,10,0,,
1080,674.54,6065.50,2498.99,8.14,7,57.00,57.00,0.59,0.14,0.27,,,,2004,,25,Curtain wall,11,3,771.80,3.06,,,9.29,23.22,,,,,,,655.06,642.37,2782176.00,462332.00,658721.00,188207.00,4091436.00,0.80,566.67,,,0.29,0.48,62.80,17.20,22.5,1.00,0.0,A,0,1,0,10,0,,
1082,366.32,41454.02,12436.21,8.33,6,50.00,50.00,0.78,,0.13,0.01,0.08,,1990,,42,Curtain wall,,6,"6,489.00",3.03,,,1.73,71.88,,,,,,,348.41,314.94,12064558.70,1237604.70,1769115.60,114313.00,15185592.00,1.00,456.64,,,1.19,0.51,533.00,84.00,,1.00,0.5,A,0,1,0,10,0,,
1083,379.06,8188.64,2072.54,9.71,7,68.00,68.00,0.59,0.25,0.16,,,,1983,,25,Non-curtain wall,,5,"1,523.10",2.99,,,5.90,12.23,,,,,,,414.62,453.83,2598808.55,282545.07,141912.00,80701.18,3103966.80,0.79,,,,0.72,,45.00,22.00,24,1.00,0.5,A,0,1,0,10,0,,
1084,476.16,6499.90,2655.86,15.00,6,90.00,90.00,0.56,0.16,0.27,,,,1998,,26,Non-curtain wall,,2,"1,196.00",2.76,,,5.37,14.39,,,,,,,470.93,511.86,2499460.56,280027.50,90666.00,224837.94,3094992.00,0.65,,,,2.73,0.14,22.00,11.00,23.5,1.00,0.5,A,0,1,0,10,0,,
1085,392.37,8614.10,2666.06,15.50,7,108.50,108.50,0.57,0.21,0.22,,,,1995,,23,Non-curtain wall,,4,"1,900.00",3.82,,,8.30,20.04,,,,,,,463.62,493.51,2690574.68,447407.37,158468.40,83467.15,3379917.60,0.49,446.67,391.95,10.34,0.70,0.21,100.50,23.40,23.5,1.00,0.5,W / A,0,1,0,10,0,,
1086,152.59,17177.30,0.00,10.17,6,61.00,61.00,0.69,,0.29,,0.02,,2012,,31,Curtain wall,,4,"3,000.00",5.42,,,12.94,54.98,,,,,,,,,1363172.00,598830.00,266088.00,393077.00,2621167.00,0.32,698.45,594.98,58.79,1.68,1.59,396.00,114.60,24,1.00,2+0.5,FW,1,0,0,10,0,,
1087,120.61,27470.01,10559.47,8.57,7,60.00,60.00,0.72,,0.12,,0.15,,1996,,27,Curtain wall,,2,874.00,2.95,,,5.80,61.53,,,,,,,126.18,131.50,1077929.81,1360187.65,706860.16,222198.78,3367176.40,0.05,773.20,,59.59,0.61,0.26,190.80,74.00,,1.00,1.0,A,0,1,1,10,0,,
1088,800.31,41506.00,0.00,8.57,7,60.00,70.00,0.50,,0.07,,0.36,0.06,1996,,18,Curtain wall,22,5,"6,443.00",4.12,,,8.38,307.57,,,,,,,762.73,807.34,10260903.64,5568382.45,826336.80,16562045.11,33217668.00,0.00,447.76,379.75,8.53,0.60,0.91,153.00,14.47,,1.00,1.0,A / FW,1,1,0,10,0,,
1089,452.01,44128.53,14275.58,9.83,7,68.79,60.00,0.57,0.04,0.29,,0.09,,1994,,37,Curtain wall,,10,"6,330.00",3.53,,,1.61,71.06,,,,,,,441.80,451.26,15921945.94,1155103.67,1556348.98,1312945.02,19946343.61,0.73,500.00,,,0.81,1.25,213.30,49.90,24,1.00,1.0,A,1,1,0,10,0,,
1090,583.44,12452.50,5921.16,10.29,7,72.00,72.00,0.53,,0.24,,0.18,0.04,1905,,6,Curtain wall,89,3,"3,165.30",5.70,,,10.25,34.10,,,,,,,603.73,605.62,4159429.20,177398.03,56955.40,2871452.77,7265235.40,0.55,,,0.82,1.61,0.81,2.00,,25,1.00,0.5,FW,1,1,0,10,0,,
1091,446.74,145971.00,112397.67,11.00,7,77.00,77.00,0.60,0.13,0.09,,0.08,0.11,1988,,22,Curtain wall,,5,"22,852.00",5.64,,,8.94,615.36,,,,,,,428.94,466.36,40034236.00,14773732.00,10254319.00,148667.00,65210954.00,0.32,694.23,425.43,,2.05,,666.50,101.00,,1.00,1.0,SW,1,0,0,10,0,,
1092,624.45,15298.00,15186.32,9.00,7,63.00,63.00,0.74,,0.23,,0.02,,2003,,23,Curtain wall,,3,"3,213.90",3.00,,,13.22,200.79,,,,,,,642.45,619.76,5668664.40,2815473.60,597542.40,471088.80,9552769.20,,719.84,,,1.06,1.30,120.00,52.80,25.5,1.00,1.0,A,1,1,0,10,0,,
1093,292.21,15234.30,5205.56,12.00,7,84.00,84.00,0.69,,0.14,,0.16,0.01,2010,,34,Curtain wall,,2,"1,826.80",3.40,,,6.66,34.67,,,,,,,279.91,71.37,3220743.60,504086.40,210805.20,519016.80,4454652.00,0.61,793.65,,,2.08,0.93,199.00,81.10,25,1.00,1.0,A,1,0,0,10,0,,
1094,281.97,8119.00,2762.90,8.71,7,61.00,61.00,0.68,0.06,0.25,,,,1988,,24,Non-curtain wall,,5,"1,562.00",3.56,,,3.49,9.84,,,,,,,301.42,325.93,1861152.00,116751.00,196875.00,114462.00,2289240.00,0.72,604.40,254.95,,1.44,0.26,55.00,88.00,25,1.00,1.0,A / FW,0,1,0,10,0,,
1095,527.17,27265.62,11399.76,16.86,7,118.00,108.00,0.69,,0.09,,0.21,,1993,,11,Non-curtain wall,,6,"4,558.00",2.56,,,2.95,33.66,,,,,,,574.84,524.47,12514723.20,674566.87,798792.88,385558.25,14373641.20,0.69,614.40,,42.90,1.41,2.44,192.00,16.00,,1.00,0.5,A,1,1,0,10,0,,
